Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual principal; Renda habitual total; Escolaridade; Horas trabalhadas principal; Horas trabalhadas total 
PNADC_042022 ;  ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 52631,57474775 ; 52631,57474775 ; 52631,57474775 ; 0 ; 100 ; 100 ; 1762,03559624823 ; 1775,30860089921 ; 7,35961861443316 ; 44,1634095141257 ; 44,473295630586 ; 
PNADC_042022 ;  ; Homem ;  ; Branca ; Sim ;  ; 10171967,8665994 ; 10171967,8665994 ; 10171967,8665994 ; 0 ; 100 ; 100 ; 3689,69673430844 ; 3765,43630465715 ; 12,0591811368914 ; 42,9068334309585 ; 43,4370533824648 ; 
PNADC_042022 ;  ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 105626,03493153 ; 105626,03493153 ; 105626,03493153 ; 0 ; 100 ; 100 ; 1321,01900191564 ; 1367,11909165345 ; 8,97247450722564 ; 33,3585347454896 ; 34,2955816930679 ; 
PNADC_042022 ;  ; Homem ;  ; Branca ; Não ;  ; 3409507,47349636 ; 3409507,47349636 ; 3409507,47349636 ; 0 ; 100 ; 100 ; 2912,08030496458 ; 3056,05318479188 ; 11,1021302740017 ; 38,4078644667467 ; 39,227899164483 ; 
PNADC_042022 ;  ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 2347,99244821 ; 2347,99244821 ; 2347,99244821 ; 0 ; 100 ; 100 ; 1275,94786778236 ; 1308,62006208281 ; 6,7310264777569 ; 41,7918489812808 ; 43,4960843078597 ; 
PNADC_042022 ;  ; Homem ;  ; Indígena ;  ;  ; 338190,01211377 ; 221602,09184603 ; 238501,3654136 ; 7,08560872943595 ; 65,5259126255571 ; 70,5228885746531 ; 2518,12444341827 ; 2621,63515818727 ; 9,7649137286216 ; 40,6051830255096 ; 41,2239845779812 ; 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 99,90820069 ; 99,90820069 ; 99,90820069 ; 0 ; 100 ; 100 ; 1272,49332161027 ; 1272,49332161027 ; 10,1088506374341 ; 42,5215324834212 ; 42,5215324834212 ; 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Sim ;  ; 75525,22308616 ; 75525,22308616 ; 75525,22308616 ; 0 ; 100 ; 100 ; 2361,26087318064 ; 2382,74884937364 ; 10,8700494752564 ; 43,3031123608308 ; 43,476315170772 ; 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 2248,08424752 ; 2248,08424752 ; 2248,08424752 ; 0 ; 100 ; 100 ; 1276,10266630062 ; 1310,23890450552 ; 6,54268017991144 ; 41,7594207634093 ; 43,5393948374211 ; 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Não ;  ; 46472,28618303 ; 46472,28618303 ; 46472,28618303 ; 0 ; 100 ; 100 ; 1920,35679020557 ; 2110,25765551247 ; 10,3853507738505 ; 37,4925464215877 ; 38,2332977008598 ; 
PNADC_042022 ;  ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 264654,98044813 ; 264654,98044813 ; 264654,98044813 ; 0 ; 100 ; 100 ; 1368,22089833166 ; 1415,30646405744 ; 7,99156256964426 ; 38,2104638786992 ; 38,7861304071562 ; 
PNADC_042022 ;  ; Homem ;  ; Parda ;  ;  ; 38038177,6296806 ; 25191256,259941 ; 27156143,0072125 ; 7,2355148032236 ; 66,2262438153312 ; 71,3918087022733 ; 2432,94898253735 ; 2483,39210863565 ; 9,73785162910682 ; 40,6023916905491 ; 41,0875946843571 ; 
PNADC_042022 ;  ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 88356,49781348 ; 88356,49781348 ; 88356,49781348 ; 0 ; 100 ; 100 ; 1725,76718669347 ; 1759,24785495357 ; 7,48995921629327 ; 44,0383810735308 ; 44,4275739104985 ; 
PNADC_042022 ;  ; Homem ;  ; Parda ; Sim ;  ; 9726168,04247685 ; 9726168,04247685 ; 9726168,04247685 ; 0 ; 100 ; 100 ; 2505,734867907 ; 2540,18561712567 ; 10,999428018642 ; 43,254369819204 ; 43,6480707601227 ; 
PNADC_042022 ;  ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 176298,48263465 ; 176298,48263465 ; 176298,48263465 ; 0 ; 100 ; 100 ; 1187,55420747991 ; 1241,89222982036 ; 8,25725771849861 ; 35,2896539818302 ; 35,9587765745035 ; 
PNADC_042022 ;  ; Homem ;  ; Parda ; Não ;  ; 5386387,49925024 ; 5386387,49925024 ; 5386387,49925024 ; 0 ; 100 ; 100 ; 1597,67235856278 ; 1629,0712912101 ; 9,5835196494523 ; 37,7641005181186 ; 38,1266347344058 ; 
PNADC_042022 ;  ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 69694,70006247 ; 69694,70006247 ; 69694,70006247 ; 0 ; 100 ; 100 ; 1414,60365973421 ; 1425,41319657362 ; 7,48982202863928 ; 40,3791481656607 ; 40,753824849294 ; 
PNADC_042022 ;  ; Homem ;  ; Preta ;  ;  ; 9666423,7950366 ; 6641596,48719494 ; 7217234,15906318 ; 7,97587634239872 ; 68,7078968191441 ; 74,6629189046005 ; 2352,94322759683 ; 2410,66510953895 ; 9,93985027855296 ; 41,1574992697916 ; 41,7049822958933 ; 
PNADC_042022 ;  ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 32434,536515 ; 32434,536515 ; 32434,536515 ; 0 ; 100 ; 100 ; 1593,44198893625 ; 1636,37179519017 ; 8,15216588054595 ; 44,481137463169 ; 44,9604383544412 ; 
PNADC_042022 ;  ; Homem ;  ; Preta ; Sim ;  ; 2904290,69771959 ; 2904290,69771959 ; 2904290,69771959 ; 0 ; 100 ; 100 ; 2388,7197746624 ; 2443,26500245073 ; 11,0561401628512 ; 43,1950096830947 ; 43,7414022742957 ; 
PNADC_042022 ;  ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 37260,16354747 ; 37260,16354747 ; 37260,16354747 ; 0 ; 100 ; 100 ; 1247,34153885282 ; 1232,18221762183 ; 6,89436328863585 ; 36,8084144654538 ; 37,0920170001855 ; 
PNADC_042022 ;  ; Homem ;  ; Preta ; Não ;  ; 1295386,82134532 ; 1295386,82134532 ; 1295386,82134532 ; 0 ; 100 ; 100 ; 1640,42591270304 ; 1677,59844238188 ; 9,70690261688431 ; 39,1620859932456 ; 39,6607996511733 ; 
PNADC_042022 ;  ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 334349,6805106 ; 334349,6805106 ; 334349,6805106 ; 0 ; 100 ; 100 ; 1377,64454944034 ; 1417,3752601725 ; 7,88644965340733 ; 38,6625229345929 ; 39,1962934249582 ; 
PNADC_042022 ;  ; Homem ;  ; Negra ;  ;  ; 47704601,4247172 ; 31832852,747136 ; 34373377,1662757 ; 7,39096541736441 ; 66,7291032655865 ; 72,054636533376 ; 2416,1652707587 ; 2468,13418772723 ; 9,77876405605064 ; 40,7182091630702 ; 41,2164062434275 ; 
PNADC_042022 ;  ; Homem ;  ; Negra ; Sim ; Trabalhador doméstico ; 120791,03432848 ; 120791,03432848 ; 120791,03432848 ; 0 ; 100 ; 100 ; 1690,23552258966 ; 1726,25345210429 ; 7,6660786417633 ; 44,1572690221836 ; 44,5706574709687 ; 
PNADC_042022 ;  ; Homem ;  ; Negra ; Sim ;  ; 12630458,7401964 ; 12630458,7401964 ; 12630458,7401964 ; 0 ; 100 ; 100 ; 2478,82801885317 ; 2517,89936090904 ; 11,012454171566 ; 43,2407203473468 ; 43,6695317263467 ; 
PNADC_042022 ;  ; Homem ;  ; Negra ; Não ; Trabalhador doméstico ; 213558,64618212 ; 213558,64618212 ; 213558,64618212 ; 0 ; 100 ; 100 ; 1197,44913186264 ; 1240,25999743436 ; 8,01749631712295 ; 35,5546362947495 ; 36,1564961440662 ; 
PNADC_042022 ;  ; Homem ;  ; Negra ; Não ;  ; 6681774,32059556 ; 6681774,32059556 ; 6681774,32059556 ; 0 ; 100 ; 100 ; 1605,95061339389 ; 1638,47122626499 ; 9,60733825404187 ; 38,0351261280871 ; 38,4240612740639 ; 
PNADC_042022 ;  ; Homem ;  ; Não Negra ;  ; Trabalhador doméstico ; 164400,8848724 ; 164400,8848724 ; 164400,8848724 ; 0 ; 100 ; 100 ; 1457,00895804788 ; 1491,18589483593 ; 8,44538999480727 ; 37,2055117874234 ; 37,9311032566453 ; 
PNADC_042022 ;  ; Homem ;  ; Não Negra ;  ;  ; 36320015,6259525 ; 24861387,7545216 ; 26230421,601255 ; 5,21925978752831 ; 68,4509280242623 ; 72,2202927206673 ; 4096,88633759496 ; 4237,84941395487 ; 11,0498535784096 ; 41,6595582380501 ; 42,3515478151985 ; 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 54651,17942401 ; 54651,17942401 ; 54651,17942401 ; 0 ; 100 ; 100 ; 1746,14210645738 ; 1758,92461442478 ; 7,38426805260028 ; 44,1320467855665 ; 44,4304812287691 ; 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Sim ;  ; 10392480,9795741 ; 10392480,9795741 ; 10392480,9795741 ; 0 ; 100 ; 100 ; 3683,24856443481 ; 3757,85546693194 ; 12,056710536407 ; 42,9147853497732 ; 43,4404200211441 ; 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Não ; Trabalhador doméstico ; 109749,70544839 ; 109749,70544839 ; 109749,70544839 ; 0 ; 100 ; 100 ; 1310,09089271612 ; 1355,13904267532 ; 8,98087698028693 ; 33,7563607812896 ; 34,6946602042671 ; 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Não ;  ; 3533949,36776518 ; 3533949,36776518 ; 3533949,36776518 ; 0 ; 100 ; 100 ; 2947,48704433666 ; 3091,31359682166 ; 11,1195038706682 ; 38,3891061399853 ; 39,2032518084361 ; 
PNADC_042022 ;  ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 5334445,15231333 ; 5334445,15231333 ; 5334445,15231333 ; 0 ; 100 ; 100 ; 1100,65823948428 ; 1110,12347249112 ; 8,97130855010466 ; 31,8582336681164 ; 32,0502746431298 ; 
PNADC_042022 ;  ; Mulher ;  ;  ;  ;  ; 89819566,0386522 ; 42675530,8624822 ; 47337807,1837764 ; 9,84894864942555 ; 47,5125106306098 ; 52,703224109773 ; 2450,97517590316 ; 2529,14813661787 ; 10,7443999310735 ; 36,8950204127854 ; 37,5219523677284 ; 
PNADC_042022 ;  ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 1316155,24245573 ; 1316155,24245573 ; 1316155,24245573 ; 0 ; 100 ; 100 ; 1546,55125893949 ; 1557,2292049509 ; 8,92749721684577 ; 40,9174635302184 ; 41,1457386961375 ; 
PNADC_042022 ;  ; Mulher ;  ;  ; Sim ;  ; 16736935,9103351 ; 16736935,9103351 ; 16736935,9103351 ; 0 ; 100 ; 100 ; 2446,47090608576 ; 2500,61357262368 ; 12,4682200490395 ; 41,2461622302342 ; 41,7689016384937 ; 
PNADC_042022 ;  ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 4018289,9098576 ; 4018289,9098576 ; 4018289,9098576 ; 0 ; 100 ; 100 ; 954,33765106332 ; 963,404930137995 ; 8,98571800813123 ; 28,8909632264375 ; 29,0711360133942 ; 
PNADC_042022 ;  ; Mulher ;  ;  ; Não ;  ; 10334207,0544082 ; 10334207,0544082 ; 10334207,0544082 ; 0 ; 100 ; 100 ; 1534,15809234133 ; 1584,82855091725 ; 11,0978643825612 ; 32,6013682366754 ; 33,1190999498249 ; 
PNADC_042022 ;  ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 32119,64346183 ; 32119,64346183 ; 32119,64346183 ; 0 ; 100 ; 100 ; 1355,516158137 ; 1362,58480038727 ; 9,5619094288013 ; 34,1274291700337 ; 34,2407071876625 ; 
PNADC_042022 ;  ; Mulher ;  ; Amarela ;  ;  ; 759584,17534338 ; 383978,97712529 ; 410788,0925475 ; 6,52626400535453 ; 50,5512080937846 ; 54,0806543740591 ; 3532,60297249276 ; 3674,95401067909 ; 11,9596068199731 ; 38,4698927539336 ; 39,4280151247852 ; 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 12967,92062916 ; 12967,92062916 ; 12967,92062916 ; 0 ; 100 ; 100 ; 1975,88916162856 ; 1975,88916162856 ; 10,6326993102218 ; 39,1937757361793 ; 39,1937757361793 ; 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Sim ;  ; 156550,58994629 ; 156550,58994629 ; 156550,58994629 ; 0 ; 100 ; 100 ; 3726,16492915292 ; 3842,74662155071 ; 13,859313316489 ; 40,152986110659 ; 41,0966864499324 ; 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 19151,72283267 ; 19151,72283267 ; 19151,72283267 ; 0 ; 100 ; 100 ; 935,452232815955 ; 947,307159436468 ; 8,83030523091264 ; 30,6969294325627 ; 30,8869097058827 ; 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Não ;  ; 67623,59236294 ; 67623,59236294 ; 67623,59236294 ; 0 ; 100 ; 100 ; 1818,31378884256 ; 1858,14982563398 ; 11,7125042142482 ; 34,5318724734578 ; 35,1652553507581 ; 
PNADC_042022 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1687518,34000021 ; 1687518,34000021 ; 1687518,34000021 ; 0 ; 100 ; 100 ; 1222,60715214386 ; 1233,34860877486 ; 9,07105400438197 ; 32,129703970685 ; 32,3322994653487 ; 
PNADC_042022 ;  ; Mulher ;  ; Branca ;  ;  ; 39191085,0345564 ; 19660376,1315049 ; 21212702,4069915 ; 7,31790907967945 ; 50,1654294954311 ; 54,1263463062769 ; 3066,91352940062 ; 3168,84163023951 ; 11,3450194033767 ; 37,5678196129174 ; 38,2376097024174 ; 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 430229,37202877 ; 430229,37202877 ; 430229,37202877 ; 0 ; 100 ; 100 ; 1598,37778822049 ; 1610,50411342684 ; 9,01820822414794 ; 39,3230344358567 ; 39,5807317228167 ; 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Sim ;  ; 8093356,4891391 ; 8093356,4891391 ; 8093356,4891391 ; 0 ; 100 ; 100 ; 2887,52482964827 ; 2954,06309328498 ; 12,9185372919548 ; 40,9671026314925 ; 41,4849872115682 ; 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1257288,96797144 ; 1257288,96797144 ; 1257288,96797144 ; 0 ; 100 ; 100 ; 1093,67422992257 ; 1103,94051597033 ; 9,08925432061614 ; 29,6682316062059 ; 29,8519719211128 ; 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Não ;  ; 3848100,67550054 ; 3848100,67550054 ; 3848100,67550054 ; 0 ; 100 ; 100 ; 1965,95109217626 ; 2034,13674471816 ; 11,7188162312318 ; 33,3013594846197 ; 33,8823998368422 ; 
PNADC_042022 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 23177,18697364 ; 23177,18697364 ; 23177,18697364 ; 0 ; 100 ; 100 ; 1130,63959487031 ; 1143,41652187932 ; 9,57778146456713 ; 35,6896632961165 ; 36,0943581035527 ; 
PNADC_042022 ;  ; Mulher ;  ; Indígena ;  ;  ; 394283,11984704 ; 164906,18995479 ; 187602,04368956 ; 12,097871264306 ; 41,8243088922408 ; 47,5805415566203 ; 1907,47364730562 ; 1956,74634606464 ; 10,2812796849096 ; 36,7898546463226 ; 37,4013634591248 ; 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 4087,42548011 ; 4087,42548011 ; 4087,42548011 ; 0 ; 100 ; 100 ; 1385,15306123934 ; 1385,15306123934 ; 9,93541189168227 ; 42,4247939549502 ; 42,4247939549502 ; 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 50311,48825427 ; 50311,48825427 ; 50311,48825427 ; 0 ; 100 ; 100 ; 2315,16191660366 ; 2377,41478623648 ; 12,3611571893442 ; 42,2194640464463 ; 42,8301231030878 ; 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 19089,76149353 ; 19089,76149353 ; 19089,76149353 ; 0 ; 100 ; 100 ; 1076,14416139827 ; 1091,65683432175 ; 9,49373862483138 ; 34,2475633161814 ; 34,7389098016987 ; 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Não ;  ; 42755,65370391 ; 42755,65370391 ; 42755,65370391 ; 0 ; 100 ; 100 ; 1409,46782277255 ; 1416,39399979436 ; 11,1843520033029 ; 35,4106189006748 ; 35,629997775903 ; 
PNADC_042022 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2778453,91162515 ; 2778453,91162515 ; 2778453,91162515 ; 0 ; 100 ; 100 ; 1029,99040798261 ; 1039,35415811359 ; 8,87213679160308 ; 31,4358949116708 ; 31,6376871681989 ; 
PNADC_042022 ;  ; Mulher ;  ; Parda ;  ;  ; 39743614,0642858 ; 17715570,1071032 ; 20100489,700756 ; 11,8649825410133 ; 44,5746329924802 ; 50,5753947495646 ; 1900,17323522347 ; 1956,96667748464 ; 10,1961355069439 ; 36,2034891769477 ; 36,7946298015798 ; 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 645723,51182507 ; 645723,51182507 ; 645723,51182507 ; 0 ; 100 ; 100 ; 1540,1458522221 ; 1553,33708450029 ; 8,84774992267223 ; 41,633693892363 ; 41,9061531200144 ; 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Sim ;  ; 6497103,17106277 ; 6497103,17106277 ; 6497103,17106277 ; 0 ; 100 ; 100 ; 2009,60720141569 ; 2051,83722165602 ; 11,9992605900711 ; 41,5255021079213 ; 42,0547638541332 ; 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 2132730,39980008 ; 2132730,39980008 ; 2132730,39980008 ; 0 ; 100 ; 100 ; 875,323345149048 ; 883,52669323308 ; 8,87953795426706 ; 28,3483229563425 ; 28,5287194824174 ; 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Não ;  ; 5103367,55285204 ; 5103367,55285204 ; 5103367,55285204 ; 0 ; 100 ; 100 ; 1271,16660755419 ; 1312,0706153721 ; 10,6954952532751 ; 32,1549450552189 ; 32,6586527834338 ; 
PNADC_042022 ;  ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 812822,91564046 ; 812822,91564046 ; 812822,91564046 ; 0 ; 100 ; 100 ; 1078,50354663823 ; 1085,67203392549 ; 9,06159043569298 ; 32,5323652586829 ; 32,6662933407053 ; 
PNADC_042022 ;  ; Mulher ;  ; Preta ;  ;  ; 9711594,19000477 ; 4742209,29770833 ; 5417734,78070608 ; 12,4687809636505 ; 48,8303897890322 ; 55,7862558371935 ; 1868,35014755826 ; 1923,08804369012 ; 10,418155564875 ; 36,548691792776 ; 37,1064898826257 ; 
PNADC_042022 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 223147,01249262 ; 223147,01249262 ; 223147,01249262 ; 0 ; 100 ; 100 ; 1443,17057770823 ; 1444,59943175156 ; 8,86086581637138 ; 41,9915311878231 ; 42,0526715317784 ; 
PNADC_042022 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1934782,80333828 ; 1934782,80333828 ; 1934782,80333828 ; 0 ; 100 ; 100 ; 1966,51013788691 ; 2003,67642151153 ; 12,0349177126324 ; 41,5269293584133 ; 42,0130321214753 ; 
PNADC_042022 ;  ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 589675,90314784 ; 589675,90314784 ; 589675,90314784 ; 0 ; 100 ; 100 ; 940,2217773415 ; 949,566734044584 ; 9,1377297841376 ; 28,9527978955064 ; 29,114270542618 ; 
PNADC_042022 ;  ; Mulher ;  ; Preta ; Não ;  ; 1271311,80317805 ; 1271311,80317805 ; 1271311,80317805 ; 0 ; 100 ; 100 ; 1277,72082957168 ; 1316,27350913212 ; 10,7877103797336 ; 32,0593060498763 ; 32,446015242849 ; 
PNADC_042022 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 3591276,82726561 ; 3591276,82726561 ; 3591276,82726561 ; 0 ; 100 ; 100 ; 1040,96665274632 ; 1049,83371800056 ; 8,91480366386884 ; 31,6840618637713 ; 31,8704942472397 ; 
PNADC_042022 ;  ; Mulher ;  ; Negra ;  ;  ; 49455208,2542906 ; 22457779,4048115 ; 25518224,4814621 ; 11,993174050467 ; 45,4103424038521 ; 51,5986594379536 ; 1893,37915115623 ; 1949,73465000707 ; 10,2395011717769 ; 36,2763825394153 ; 36,8604825178819 ; 
PNADC_042022 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 868870,52431769 ; 868870,52431769 ; 868870,52431769 ; 0 ; 100 ; 100 ; 1515,2402509987 ; 1525,41061942036 ; 8,85110209116855 ; 41,7255951839888 ; 41,9437825998336 ; 
PNADC_042022 ;  ; Mulher ;  ; Negra ; Sim ;  ; 8431885,97440105 ; 8431885,97440105 ; 8431885,97440105 ; 0 ; 100 ; 100 ; 1999,71813773017 ; 2040,78623161685 ; 12,0074217291809 ; 41,5258296051997 ; 42,0451880796333 ; 
PNADC_042022 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2722406,30294792 ; 2722406,30294792 ; 2722406,30294792 ; 0 ; 100 ; 100 ; 889,372650781926 ; 897,823135936305 ; 8,9351774250158 ; 28,4792528272056 ; 28,6555504223432 ; 
PNADC_042022 ;  ; Mulher ;  ; Negra ; Não ;  ; 6374679,35603009 ; 6374679,35603009 ; 6374679,35603009 ; 0 ; 100 ; 100 ; 1272,47382826214 ; 1312,90887042995 ; 10,7138141068719 ; 32,1358716258673 ; 32,6162461618539 ; 
PNADC_042022 ;  ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 1743168,32504772 ; 1743168,32504772 ; 1743168,32504772 ; 0 ; 100 ; 100 ; 1223,73533182264 ; 1234,43391699422 ; 9,08740258202413 ; 32,2170625637084 ; 32,4206583636689 ; 
PNADC_042022 ;  ; Mulher ;  ; Não Negra ;  ;  ; 40364357,7843616 ; 20217751,4576707 ; 21819582,7023143 ; 7,34125517658819 ; 50,0881286546908 ; 54,0565585581245 ; 3067,41372968386 ; 3169,62981315326 ; 11,3475280561211 ; 37,582200335869 ; 38,2567098407287 ; 
PNADC_042022 ;  ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 447284,71813804 ; 447284,71813804 ; 447284,71813804 ; 0 ; 100 ; 100 ; 1607,37428906599 ; 1619,03822719529 ; 9,07485549986797 ; 39,3476317312422 ; 39,5955028018297 ; 
PNADC_042022 ;  ; Mulher ;  ; Não Negra ; Sim ;  ; 8305049,9359341 ; 8305049,9359341 ; 8305049,9359341 ; 0 ; 100 ; 100 ; 2900,04655350282 ; 2967,46346963704 ; 12,9340825448928 ; 40,962223730808 ; 41,4883957070504 ; 
PNADC_042022 ;  ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1295883,60690968 ; 1295883,60690968 ; 1295883,60690968 ; 0 ; 100 ; 100 ; 1090,97090366725 ; 1101,33541292974 ; 9,09176799426948 ; 29,7558888878796 ; 29,9442027197395 ; 
PNADC_042022 ;  ; Mulher ;  ; Não Negra ; Não ;  ; 3959527,69837809 ; 3959527,69837809 ; 3959527,69837809 ; 0 ; 100 ; 100 ; 1957,16148353073 ; 2024,18752491512 ; 11,713108560041 ; 33,3507989418668 ; 33,9286741984387 ; 
PNADC_042022 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 235119,45396946 ; 235119,45396946 ; 235119,45396946 ; 0 ; 100 ; 100 ; 692,820068365916 ; 698,39916986602 ; 8,75900316207953 ; 29,2956600134149 ; 29,424262863291 ; 
PNADC_042022 ; Ceará ;  ;  ;  ;  ;  ; 7589643,9754117 ; 3706535,27084444 ; 4019783,70436816 ; 7,79266887378353 ; 48,8367475846373 ; 52,9640615210822 ; 1793,55076381997 ; 1859,71906710456 ; 9,93239507177838 ; 36,9017265240519 ; 37,4104250113568 ; 
PNADC_042022 ; Ceará ;  ;  ;  ; Sim ; Trabalhador doméstico ; 25376,97067945 ; 25376,97067945 ; 25376,97067945 ; 0 ; 100 ; 100 ; 1326,29921241857 ; 1368,25176878858 ; 9,15283108636766 ; 46,1688128620663 ; 46,7723756744828 ; 
PNADC_042022 ; Ceará ;  ;  ;  ; Sim ;  ; 1025077,40298576 ; 1025077,40298576 ; 1025077,40298576 ; 0 ; 100 ; 100 ; 1846,86606208992 ; 1912,27390998676 ; 11,718991747184 ; 41,7172517656901 ; 42,1783475406164 ; 
PNADC_042022 ; Ceará ;  ;  ;  ; Não ; Trabalhador doméstico ; 209742,48329001 ; 209742,48329001 ; 209742,48329001 ; 0 ; 100 ; 100 ; 616,009934188806 ; 617,178709042369 ; 8,71099464382285 ; 27,2541589384131 ; 27,325295866964 ; 
PNADC_042022 ; Ceará ;  ;  ;  ; Não ;  ; 1164637,59112818 ; 1164637,59112818 ; 1164637,59112818 ; 0 ; 100 ; 100 ; 1095,2269049881 ; 1119,19633127989 ; 10,333611148276 ; 33,6443301642104 ; 33,9804025118369 ; 
PNADC_042022 ; Ceará ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 494,90475279 ; 494,90475279 ; 494,90475279 ; 0 ; 100 ; 100 ; 284,600727604051 ; 284,600727604051 ; 8,51349200210214 ; 22,9730159957957 ; 22,9730159957957 ; 
PNADC_042022 ; Ceará ;  ;  ; Amarela ;  ;  ; 31472,18637308 ; 15616,92530048 ; 16443,88925824 ; 5,02900466412234 ; 49,6213549174902 ; 52,2489574232613 ; 2198,62776297054 ; 2198,62776297054 ; 9,49564468795154 ; 37,2873605264515 ; 37,2873605264515 ; 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Sim ;  ; 5251,80746295 ; 5251,80746295 ; 5251,80746295 ; 0 ; 100 ; 100 ; 2913,85567733903 ; 2913,85567733903 ; 12,622814404358 ; 41,9421593982828 ; 41,9421593982828 ; 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 494,90475279 ; 494,90475279 ; 494,90475279 ; 0 ; 100 ; 100 ; 284,600727604051 ; 284,600727604051 ; 8,51349200210214 ; 22,9730159957957 ; 22,9730159957957 ; 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Não ;  ; 3987,14072223 ; 3987,14072223 ; 3987,14072223 ; 0 ; 100 ; 100 ; 1080,09088594449 ; 1080,09088594449 ; 11,3942189532209 ; 31,6620975572775 ; 31,6620975572775 ; 
PNADC_042022 ; Ceará ;  ;  ; Branca ;  ; Trabalhador doméstico ; 36805,95534326 ; 36805,95534326 ; 36805,95534326 ; 0 ; 100 ; 100 ; 690,620715409027 ; 690,620715409027 ; 9,01383384366033 ; 29,2579319680484 ; 29,2579319680484 ; 
PNADC_042022 ; Ceará ;  ;  ; Branca ;  ;  ; 1994450,25971236 ; 973009,09669401 ; 1041468,80583133 ; 6,57338066718893 ; 48,7858291755212 ; 52,2183394025344 ; 2351,59261173767 ; 2466,13341685674 ; 10,6097514007778 ; 37,480815608614 ; 38,1046609286444 ; 
