Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade; Força de trabalho; Pessoas ocupadas; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual
Rio Grande do Norte ; Homem ; Jovem ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 628.08082669 ; 628.08082669 ; 628.08082669 ; 0 ; 100 ; 100 ; 250 
Rio Grande do Norte ; Homem ; Jovem ; Parda ;  ;  ; Serviços domésticos ; 628.08082669 ; 628.08082669 ; 628.08082669 ; 0 ; 100 ; 100 ; 250 
Rio Grande do Norte ; Homem ; Jovem ; Preta ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 740.03151373 ; 740.03151373 ; 740.03151373 ; 0 ; 100 ; 100 ; 800 
Rio Grande do Norte ; Homem ; Jovem ; Preta ;  ;  ; Serviços domésticos ; 740.03151373 ; 740.03151373 ; 740.03151373 ; 0 ; 100 ; 100 ; 800 
Rio Grande do Norte ; Homem ; Jovem ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ;  ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Jovem ;  ; Não contribuinte ;  ; Serviços domésticos ; 1368.11234042 ; 1368.11234042 ; 1368.11234042 ; 0 ; 100 ; 100 ; 547.502858885513 
Rio Grande do Norte ; Homem ; Jovem ;  ;  ;  ; Serviços domésticos ; 1368.11234042 ; 1368.11234042 ; 1368.11234042 ; 0 ; 100 ; 100 ; 547.502858885513 
Rio Grande do Norte ; Homem ; Pleno ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 147.69596266 ; 147.69596266 ; 147.69596266 ; 0 ; 100 ; 100 ; 800 
Rio Grande do Norte ; Homem ; Pleno ; Branca ;  ;  ; Serviços domésticos ; 147.69596266 ; 147.69596266 ; 147.69596266 ; 0 ; 100 ; 100 ; 800 
Rio Grande do Norte ; Homem ; Pleno ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Parda ; Contribuinte ;  ; Serviços domésticos ; 2485.94604418 ; 2485.94604418 ; 2485.94604418 ; 0 ; 100 ; 100 ; 1357.12306601934 
Rio Grande do Norte ; Homem ; Pleno ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 2015.23411837 ; 2015.23411837 ; 2015.23411837 ; 0 ; 100 ; 100 ; 447.324971381062 
Rio Grande do Norte ; Homem ; Pleno ; Parda ;  ;  ; Serviços domésticos ; 4501.18016255 ; 4501.18016255 ; 4501.18016255 ; 0 ; 100 ; 100 ; 949.795188677856 
Rio Grande do Norte ; Homem ; Pleno ; Preta ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 145.28979447 ; 145.28979447 ; 145.28979447 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ; Pleno ; Preta ;  ;  ; Serviços domésticos ; 145.28979447 ; 145.28979447 ; 145.28979447 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ; Pleno ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Pleno ;  ; Contribuinte ;  ; Serviços domésticos ; 2485.94604418 ; 2485.94604418 ; 2485.94604418 ; 0 ; 100 ; 100 ; 1357.12306601934 
Rio Grande do Norte ; Homem ; Pleno ;  ; Não contribuinte ;  ; Serviços domésticos ; 2308.2198755 ; 2308.2198755 ; 2308.2198755 ; 0 ; 100 ; 100 ; 524.821684455858 
Rio Grande do Norte ; Homem ; Pleno ;  ;  ;  ; Serviços domésticos ; 4794.16591968 ; 4794.16591968 ; 4794.16591968 ; 0 ; 100 ; 100 ; 956.399640189476 
Rio Grande do Norte ; Homem ; Senior ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Branca ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Parda ; Contribuinte ;  ; Serviços domésticos ; 797.11757839 ; 797.11757839 ; 797.11757839 ; 0 ; 100 ; 100 ; 971.943022349637 
Rio Grande do Norte ; Homem ; Senior ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Parda ;  ;  ; Serviços domésticos ; 797.11757839 ; 797.11757839 ; 797.11757839 ; 0 ; 100 ; 100 ; 971.943022349637 
Rio Grande do Norte ; Homem ; Senior ; Preta ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Preta ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ;  ; Contribuinte ;  ; Serviços domésticos ; 797.11757839 ; 797.11757839 ; 797.11757839 ; 0 ; 100 ; 100 ; 971.943022349637 
Rio Grande do Norte ; Homem ; Senior ;  ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Senior ;  ;  ;  ; Serviços domésticos ; 797.11757839 ; 797.11757839 ; 797.11757839 ; 0 ; 100 ; 100 ; 971.943022349637 
Rio Grande do Norte ; Homem ; Idoso ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 101.76184677 ; 101.76184677 ; 101.76184677 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ; Idoso ; Branca ;  ;  ; Serviços domésticos ; 101.76184677 ; 101.76184677 ; 101.76184677 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ; Idoso ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Parda ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Parda ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Preta ; Contribuinte ;  ; Serviços domésticos ; 510.69553735 ; 510.69553735 ; 510.69553735 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ; Idoso ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 265.36475124 ; 265.36475124 ; 265.36475124 ; 0 ; 100 ; 100 ; 700 
Rio Grande do Norte ; Homem ; Idoso ; Preta ;  ;  ; Serviços domésticos ; 776.06028859 ; 776.06028859 ; 776.06028859 ; 0 ; 100 ; 100 ; 1107.99824164728 
Rio Grande do Norte ; Homem ; Idoso ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ; Idoso ;  ; Contribuinte ;  ; Serviços domésticos ; 510.69553735 ; 510.69553735 ; 510.69553735 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ; Idoso ;  ; Não contribuinte ;  ; Serviços domésticos ; 367.12659801 ; 367.12659801 ; 367.12659801 ; 0 ; 100 ; 100 ; 871.85446475246 
Rio Grande do Norte ; Homem ; Idoso ;  ;  ;  ; Serviços domésticos ; 877.82213536 ; 877.82213536 ; 877.82213536 ; 0 ; 100 ; 100 ; 1132.5746217355 
Rio Grande do Norte ; Homem ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 249.45780943 ; 249.45780943 ; 249.45780943 ; 0 ; 100 ; 100 ; 1012.12468930642 
Rio Grande do Norte ; Homem ;  ; Branca ;  ;  ; Serviços domésticos ; 249.45780943 ; 249.45780943 ; 249.45780943 ; 0 ; 100 ; 100 ; 1012.12468930642 
Rio Grande do Norte ; Homem ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 3283.06362257 ; 3283.06362257 ; 3283.06362257 ; 0 ; 100 ; 100 ; 1263.60255622982 
Rio Grande do Norte ; Homem ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 2643.31494506 ; 2643.31494506 ; 2643.31494506 ; 0 ; 100 ; 100 ; 400.438378701965 
Rio Grande do Norte ; Homem ;  ; Parda ;  ;  ; Serviços domésticos ; 5926.37856763 ; 5926.37856763 ; 5926.37856763 ; 0 ; 100 ; 100 ; 878.609470745539 
Rio Grande do Norte ; Homem ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 510.69553735 ; 510.69553735 ; 510.69553735 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Homem ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 1150.68605944 ; 1150.68605944 ; 1150.68605944 ; 0 ; 100 ; 100 ; 842.595647699298 
Rio Grande do Norte ; Homem ;  ; Preta ;  ;  ; Serviços domésticos ; 1661.38159679 ; 1661.38159679 ; 1661.38159679 ; 0 ; 100 ; 100 ; 989.345962438852 
Rio Grande do Norte ; Homem ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Homem ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 3793.75915992 ; 3793.75915992 ; 3793.75915992 ; 0 ; 100 ; 100 ; 1271.19447802488 
Rio Grande do Norte ; Homem ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 4043.45881393 ; 4043.45881393 ; 4043.45881393 ; 0 ; 100 ; 100 ; 564.004811068858 
Rio Grande do Norte ; Homem ;  ;  ;  ;  ; Serviços domésticos ; 7837.21797385 ; 7837.21797385 ; 7837.21797385 ; 0 ; 100 ; 100 ; 906.333847439554 
Rio Grande do Norte ; Mulher ; Jovem ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Branca ; Contribuinte ;  ; Serviços domésticos ; 457.32599294 ; 457.32599294 ; 457.32599294 ; 0 ; 100 ; 100 ; 3000 
Rio Grande do Norte ; Mulher ; Jovem ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 2244.44064166 ; 2244.44064166 ; 2244.44064166 ; 0 ; 100 ; 100 ; 488.262610621007 
Rio Grande do Norte ; Mulher ; Jovem ; Branca ;  ;  ; Serviços domésticos ; 2701.7666346 ; 2701.7666346 ; 2701.7666346 ; 0 ; 100 ; 100 ; 913.422497078904 
Rio Grande do Norte ; Mulher ; Jovem ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Parda ; Contribuinte ;  ; Serviços domésticos ; 3112.66927971 ; 3112.66927971 ; 3112.66927971 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Mulher ; Jovem ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 10351.85972526 ; 10351.85972526 ; 10351.85972526 ; 0 ; 100 ; 100 ; 611.459036547304 
Rio Grande do Norte ; Mulher ; Jovem ; Parda ;  ;  ; Serviços domésticos ; 13464.52900497 ; 13464.52900497 ; 13464.52900497 ; 0 ; 100 ; 100 ; 782.480543829256 
Rio Grande do Norte ; Mulher ; Jovem ; Preta ; Contribuinte ;  ; Serviços domésticos ; 347.24408153 ; 347.24408153 ; 347.24408153 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Mulher ; Jovem ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Preta ;  ;  ; Serviços domésticos ; 347.24408153 ; 347.24408153 ; 347.24408153 ; 0 ; 100 ; 100 ; 1320 
Rio Grande do Norte ; Mulher ; Jovem ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Jovem ;  ; Contribuinte ;  ; Serviços domésticos ; 3917.23935418 ; 3917.23935418 ; 3917.23935418 ; 0 ; 100 ; 100 ; 1516.13498146835 
Rio Grande do Norte ; Mulher ; Jovem ;  ; Não contribuinte ;  ; Serviços domésticos ; 12596.30036692 ; 12596.30036692 ; 12596.30036692 ; 0 ; 100 ; 100 ; 588.469540885172 
Rio Grande do Norte ; Mulher ; Jovem ;  ;  ;  ; Serviços domésticos ; 16513.5397211 ; 16513.5397211 ; 16513.5397211 ; 0 ; 100 ; 100 ; 816.374087162336 
Rio Grande do Norte ; Mulher ; Pleno ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Branca ; Contribuinte ;  ; Serviços domésticos ; 4111.40881804 ; 4111.40881804 ; 4111.40881804 ; 0 ; 100 ; 100 ; 1379.01559367606 
Rio Grande do Norte ; Mulher ; Pleno ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 9188.66132341 ; 9188.66132341 ; 9188.66132341 ; 0 ; 100 ; 100 ; 642.014090051749 
Rio Grande do Norte ; Mulher ; Pleno ; Branca ;  ;  ; Serviços domésticos ; 13300.07014145 ; 13300.07014145 ; 13300.07014145 ; 0 ; 100 ; 100 ; 878.29590597977 
Rio Grande do Norte ; Mulher ; Pleno ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Parda ; Contribuinte ;  ; Serviços domésticos ; 5662.65498154 ; 5662.65498154 ; 5662.65498154 ; 0 ; 100 ; 100 ; 1316.17347513093 
Rio Grande do Norte ; Mulher ; Pleno ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 24140.34663659 ; 24140.34663659 ; 24140.34663659 ; 0 ; 100 ; 100 ; 699.349825635451 
Rio Grande do Norte ; Mulher ; Pleno ; Parda ;  ;  ; Serviços domésticos ; 29803.00161813 ; 29803.00161813 ; 29803.00161813 ; 0 ; 100 ; 100 ; 825.111903847757 
Rio Grande do Norte ; Mulher ; Pleno ; Preta ; Contribuinte ;  ; Serviços domésticos ; 1458.08026382 ; 1458.08026382 ; 1458.08026382 ; 0 ; 100 ; 100 ; 1317.0663449115 
Rio Grande do Norte ; Mulher ; Pleno ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 1901.62523074 ; 1901.62523074 ; 1901.62523074 ; 0 ; 100 ; 100 ; 391.9126284373 
Rio Grande do Norte ; Mulher ; Pleno ; Preta ;  ;  ; Serviços domésticos ; 3359.70549456 ; 3359.70549456 ; 3359.70549456 ; 0 ; 100 ; 100 ; 793.420551430835 
Rio Grande do Norte ; Mulher ; Pleno ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Rio Grande do Norte ; Mulher ; Pleno ;  ; Contribuinte ;  ; Serviços domésticos ; 11232.1440634 ; 11232.1440634 ; 11232.1440634 ; 0 ; 100 ; 100 ; 1339.29208139793 
